RegionID;SizeRank;RegionName;RegionType;StateName;2000-01-31;2000-02-29;2000-03-31;2000-04-30;2000-05-31;2000-06-30;2000-07-31;2000-08-31;2000-09-30;2000-10-31;2000-11-30;2000-12-31;2001-01-31;2001-02-28;2001-03-31;2001-04-30;2001-05-31;2001-06-30;2001-07-31;2001-08-31;2001-09-30;2001-10-31;2001-11-30;2001-12-31;2002-01-31;2002-02-28;2002-03-31;2002-04-30;2002-05-31;2002-06-30;2002-07-31;2002-08-31;2002-09-30;2002-10-31;2002-11-30;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-31;2003-06-30;2003-07-31;2003-08-31;2003-09-30;2003-10-31;2003-11-30;2003-12-31;2004-01-31;2004-02-29;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-31;2004-08-31;2004-09-30;2004-10-31;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-30;2005-05-31;2005-06-30;2005-07-31;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-31;2006-01-31;2006-02-28;2006-03-31;2006-04-30;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-30;2006-10-31;2006-11-30;2006-12-31;2007-01-31;2007-02-28;2007-03-31;2007-04-30;2007-05-31;2007-06-30;2007-07-31;2007-08-31;2007-09-30;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-31;2008-06-30;2008-07-31;2008-08-31;2008-09-30;2008-10-31;2008-11-30;2008-12-31;2009-01-31;2009-02-28;2009-03-31;2009-04-30;2009-05-31;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-31;2009-11-30;2009-12-31;2010-01-31;2010-02-28;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-31;2010-08-31;2010-09-30;2010-10-31;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-30;2011-05-31;2011-06-30;2011-07-31;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-31;2012-01-31;2012-02-29;2012-03-31;2012-04-30;2012-05-31;2012-06-30;2012-07-31;2012-08-31;2012-09-30;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-31;2013-04-30;2013-05-31;2013-06-30;2013-07-31;2013-08-31;2013-09-30;2013-10-31;2013-11-30;2013-12-31;2014-01-31;2014-02-28;2014-03-31;2014-04-30;2014-05-31;2014-06-30;2014-07-31;2014-08-31;2014-09-30;2014-10-31;2014-11-30;2014-12-31;2015-01-31;2015-02-28;2015-03-31;2015-04-30;2015-05-31;2015-06-30;2015-07-31;2015-08-31;2015-09-30;2015-10-31;2015-11-30;2015-12-31;2016-01-31;2016-02-29;2016-03-31;2016-04-30;2016-05-31;2016-06-30;2016-07-31;2016-08-31;2016-09-30;2016-10-31;2016-11-30;2016-12-31;2017-01-31;2017-02-28;2017-03-31;2017-04-30;2017-05-31;2017-06-30;2017-07-31;2017-08-31;2017-09-30;2017-10-31;2017-11-30;2017-12-31;2018-01-31;2018-02-28;2018-03-31;2018-04-30;2018-05-31;2018-06-30;2018-07-31;2018-08-31;2018-09-30;2018-10-31;2018-11-30;2018-12-31;2019-01-31;2019-02-28;2019-03-31;2019-04-30;2019-05-31;2019-06-30;2019-07-31;2019-08-31;2019-09-30;2019-10-31;2019-11-30;2019-12-31;2020-01-31;2020-02-29;2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31;2021-08-31;2021-09-30;2021-10-31;2021-11-30;2021-12-31;2022-01-31;2022-02-28;2022-03-31;2022-04-30;2022-05-31;2022-06-30;2022-07-31;2022-08-31;2022-09-30;2022-10-31;2022-11-30;2022-12-31;2023-01-31;2023-02-28;2023-03-31;2023-04-30;2023-05-31;2023-06-30;2023-07-31;2023-08-31;2023-09-30;2023-10-31;2023-11-30;2023-12-31;2024-01-31;2024-02-29;2024-03-31;2024-04-30;2024-05-31;2024-06-30;2024-07-31;2024-08-31;2024-09-30;2024-10-31;2024-11-30;2024-12-31
9;0;California;state;;322154.80129457347;323388.0017691955;324925.91262822115;328354.2188224057;332242.2045237034;336431.7274125665;340759.4182141786;345232.2871919515;349706.1845061062;353952.584414515;358178.8893632258;362345.53690937907;366061.3260293686;369777.4584846294;373762.6970331149;378363.65617600596;382688.90081923077;386277.79283789644;389428.09335339436;392375.869575974;395351.4848904127;398034.70737782936;400412.74455803976;402497.4608875637;404194.34354336275;406180.88383368356;408682.38386536407;412024.8303841961;415892.85193545994;420206.325482454;425334.6787805781;430768.83232933376;436246.0440522527;441422.92071404937;446583.5115378546;451672.0542263386;456295.6758374194;460734.4133910713;465355.2382202344;470473.23452049383;475916.92358609213;480835.8005698668;486106.3571703198;491894.03389556194;498656.8156381385;505308.0440455863;511749.6931590438;517791.8616158827;524437.3751191491;532052.969065335;540891.8758652923;550643.7791915672;561582.1388644921;573734.13357418;585851.8044980344;597247.2459631595;607638.9024007999;617715.8381480138;626521.2000275577;635419.915167585;643598.0512140527;652425.2981077746;661854.5448152543;672079.3828277009;681949.90258015;690350.2501214793;698390.8660294875;706536.7358772919;715008.9174496584;723166.2384315897;729617.2320084745;735486.7204933563;740555.6401956085;745178.3211425046;749138.8377932723;752480.0459725102;755740.7855829406;758005.1883973452;758537.1185753578;758168.1173102831;756620.0816489402;755015.5023076419;753311.2580392902;751811.2422590813;750789.0517296;749592.8734621825;747623.0882121092;744640.2728212049;739970.5531117045;734657.8951745866;728113.4568299664;721549.5267544389;714073.6549886522;706313.7955873961;698572.1812283968;690261.3847916796;681558.1506573153;671233.0608596763;659421.3005534335;646276.3289354123;632745.7104120892;619857.2177558402;607091.5144219782;594851.8359517939;583296.9899873625;573027.2714703418;562478.7094751521;552311.6071323726;542631.7553399876;536136.5761146508;530771.8373817655;526043.5563701125;521470.8850168401;517920.9722586871;515506.057651771;513092.0809209925;510865.0730973442;509790.3759509905;511732.2798166165;515236.5069033117;518776.7472370702;520354.3340847573;522469.6851526035;524832.1647190436;527192.3602904389;527104.9427557659;525303.5595613163;522488.88085460564;519646.50373963924;516504.652779595;513606.6886836483;511488.96439319703;510039.3799394196;508665.3029739331;506882.3343172932;504946.1356263568;501804.7728655759;499236.43642013153;497069.3713492072;494656.67627828196;491537.044639956;488053.6813553287;486441.6589398933;485433.97852979833;485077.73445904953;484524.4231324809;484165.62035967555;484058.8949236675;484831.6628404884;486373.24959585344;488133.434564508;491416.20438587485;496166.55087714264;502720.55690464913;509428.2742791085;516287.883089238;522840.82184669987;528866.7677602876;534215.2406703291;540186.9599206039;548114.4848898192;557727.0567180744;567024.6658409875;575531.7332985289;583705.205429932;592125.1577516015;599653.8133274677;606169.9238424645;611095.7348659015;614949.6766405484;618367.808786197;622253.4966178067;626029.7106243727;628850.8683139258;630139.9495041431;631154.2606266149;633682.7503107648;637318.3309041128;642277.0820568465;647011.3826243854;652273.4758731643;656971.8009399982;660768.6757393272;663117.2459233602;665231.9305619816;667448.3311218726;668856.5802205935;669143.651340202;669153.1946801668;669990.6489052245;671109.4892202675;672279.7424029155;676819.5639343663;684418.2304731864;692307.5950134055;697934.6351529424;701169.6807069881;704227.7255944526;704640.3902923419;702606.2439951875;698583.788011595;696484.8382724227;696742.4015742404;699803.043433418;706316.468723877;715439.1540983692;725250.9069994871;733038.0781069793;738405.2404547663;742767.9839320568;744603.7134431225;746526.0796439577;749084.8610993152;754588.6950548766;760247.9619781786;766995.0265863686;774247.0186030203;781860.6559791411;788223.2239827231;793445.7684489307;798703.5127041977;803170.3091401194;807141.0610762077;811463.8669836718;816391.7426620674;821537.0074624476;825227.3368129833;826817.2515241056;824954.1335208925;820539.4748766329;816078.7441436077;813529.887193691;812477.1507551145;811829.6528611019;811687.5011302866;812792.8433436248;814878.677610604;818098.7863447551;821955.0307092778;826184.2583877133;829889.8428315775;833252.5635791958;836804.0925977313;839615.0726749673;839515.8001562731;837419.1346091774;837408.9869524712;842983.137050111;854709.1899317944;869682.1046670516;887247.0172562675;904833.8117219676;919977.2331865504;932625.3504291173;944333.1833700199;959656.6001589667;979261.4738595331;1001192.2838620468;1020899.9930250956;1035009.3416512521;1044687.3296984801;1053482.760075496;1064395.5780423486;1077821.8231586085;1097054.3335045595;1122136.571265297;1152162.1755076917;1179543.5977410066;1200356.9951651914;1211733.986553736;1212083.5600778332;1201928.9783833171;1185893.0899788763;1172271.2535206792;1162731.8408968672;1156079.0043338125;1145714.2598693962;1135311.044176479;1127010.668545635;1126359.9806569715;1130862.3085895292;1139611.3439307464;1151872.8474209325;1166100.5533191643;1180002.8921887332;1190715.1681459239;1198061.7032358486;1202205.706254688;1202645.0787591957;1202683.0903748528;1207524.1763704573;1218242.9194838826;1230247.694732333;1237671.8890014926;1241914.086713448;1245139.4439952755;1248854.6156625922;1252145.8706198605;1255650.4993062015;1258732.3249314188
54;1;Texas;state;;246416.52162191638;246451.99924951087;246408.84887368677;246583.04244673892;246603.4524780288;246689.39002585926;246664.44634047872;247016.08201010118;247444.47967057573;247862.53876500917;248283.46735448358;248796.5697990729;249140.20931198218;249024.84323461365;248494.60171009236;247986.06033675754;247815.22371190463;247775.3916696177;247849.22899683716;247853.9379356325;248029.01020290176;248226.63125213658;248408.22616551453;248457.18439765522;248442.75242553442;248538.58296060073;248911.17945766015;249505.4003995607;250192.422624573;250981.08827743016;251758.0003149693;252644.2414578835;253403.35689667411;254083.32560458154;254562.7636017499;255002.29438954676;255404.26537909856;255725.7503857022;256036.54668446325;256270.48275122725;256477.74818186995;256689.43775435482;256911.3270304715;257170.79111918373;257345.59284967426;257594.674433428;257848.38857982226;258112.57890307475;258781.10769515138;260366.74764734507;;265714.9074276125;267972.2842952367;269465.7420292631;270857.06861050584;272218.95535704144;273763.466516664;275223.47258934745;276404.17210962926;277500.1799035299;278764.9990251651;280060.2314494708;281159.61441193055;282070.7290512806;283011.64809964766;284130.25941247895;285268.4090609387;286345.3269192931;287306.88549828064;288044.6529217385;288836.9606942011;289505.1995734507;290033.22053734405;290508.679073684;291110.5252851848;292072.7138467874;293380.09175468725;294723.47538719303;296063.0833248514;297400.921487302;298831.1227604783;300512.3076051657;301966.86676151236;303374.0674834853;303934.692429929;303909.96847067424;303539.8947246004;303711.5353721865;304350.0841233072;305288.09553421097;306067.6343019494;306854.4603133901;307500.39388725907;308103.73103427165;308590.09781150526;309152.15452378144;308656.3054856545;307677.9702615559;306332.6881639513;305747.9772313771;305413.49503466417;305109.0112978124;304902.9564439684;304163.1953125792;303057.3375695262;301649.6746713449;300342.6896623439;299109.5322708167;298315.78166850837;298074.353026109;298239.6657302527;298283.9480234148;298300.37674411404;298189.6998248084;298175.46736501326;297656.6487336224;296988.87515103427;296078.558910993;296067.76703862916;296396.8223164486;296838.29233709065;297091.6286705216;297475.30426129635;298128.9316436419;298757.1271221581;298990.191046627;298512.79249286983;297397.07490822586;296011.576877857;294684.1200151926;293444.34766035306;292518.3685640683;292074.28346350096;291771.39028333226;291549.5088394708;291104.1942128457;290815.00030771;290519.1571163312;290594.08994106547;290531.2600093959;290470.5061712314;290204.0401821059;289940.1584814393;289615.0116550131;289821.9123707057;290776.7251914668;292192.3572053969;293505.65691978275;294721.80976530554;296037.6578165449;297285.67062492186;298601.2457934849;299727.12159615866;300855.70149616565;302020.71757579426;303184.46489835624;304776.8040472671;306416.5950781708;308131.0089020269;309516.4060522791;311099.6261517868;313250.62342192157;315507.1828557462;317835.13911814685;320024.9716827914;322418.1187511321;324462.4245255667;326193.3224352237;327841.822475029;329633.0571203285;331581.9700796588;333400.75484827784;335147.9101060164;336725.17931118765;338434.9961700351;340321.5711877108;342704.32199246157;344988.59667130414;347381.90399398195;349487.98384887405;352197.5256368643;355108.2750479027;358076.34756578575;360123.7273616929;361937.75962455437;363438.5487475158;365093.4917948449;366711.4335012342;368548.2790115238;370465.5984269018;372182.0666508583;373596.9250413763;375121.606831345;376459.4800637663;377469.29071766016;378217.6002526598;378877.1161251555;379423.6182227724;379562.6343800289;379400.355476831;379361.8708462738;379818.98958828737;380884.0294025983;382320.87856799253;383616.53189360653;384733.40747019625;385818.73782698816;387281.09158237354;388342.7839417315;389131.08097286726;389275.36863646045;389592.3998550906;390088.4804731517;390920.4726521955;391838.15230691363;392919.9990342502;393784.5992312112;394280.5517373965;394807.98661997495;395555.50949557434;396664.68751146714;397544.78549714433;398571.91110514174;399287.9082990138;399879.0020684817;399981.9743684922;400209.8309692697;400454.0751487965;400848.650287097;401509.32660661824;402302.144762503;402986.4270555335;403170.9668343452;403168.726457526;402933.8664886833;402924.21669474617;403118.4880036493;403885.9229960704;405058.1189593179;406659.4528716632;408570.1215026284;410460.2644071819;412159.7249290561;413015.2493543502;413037.2072156961;412796.8056359556;413346.52808749443;415405.96181873715;419124.4323024347;423990.8549178893;429713.9114802727;435723.9177139968;442219.7903192158;449273.71645448235;457107.1730579584;466334.8189062792;477390.2701231355;489096.2358734329;499685.22863960936;508191.8536706432;515127.4403457883;521800.5251083197;529003.081387786;536896.3772054906;547197.5353359787;559534.5724029294;573871.9575525398;588974.8974761063;603164.2543667597;615122.6274933981;620752.1284709718;620561.5027588372;616222.7905010184;612045.4446177067;608577.3190229066;606015.8660409196;602687.0110011807;600089.2235654833;598140.9608280667;598317.6207940493;600198.0990442176;603215.7595598724;606181.5627913194;608481.1565851537;609921.6833886071;609829.9446678698;609343.463209855;608838.7136220977;609813.67801736;611530.7727209298;614224.1337471446;617069.398127929;618503.3365374472;618486.6686450337;617519.9886327377;617250.5999062961;617817.5541249961;619066.3205752868;620175.8592565279;620382.7054274528
14;2;Florida;state;;230346.93800491843;230928.37604903826;231655.9142077143;233074.23438688857;234569.60705294964;236029.75222185778;237550.7980713646;239073.45248959912;240686.6758363333;242352.97252838386;244048.69246548243;245756.29421375893;247489.85251992635;249348.77280210677;251327.06843493003;253399.83243551714;255495.36687309606;257690.89047629002;259945.65129149347;262384.26029310515;264838.1414241451;267279.1399847374;269631.39312067383;271896.3221127759;274208.3157387465;276332.80555053503;278406.4519815535;280405.8941777544;282607.02388966206;284924.8623997592;287371.27983954333;289958.0477395332;292502.6701907525;294950.33342181746;297201.6169907071;299612.16241238825;302282.68840361765;305068.8592566911;307933.21571247256;310772.0259574396;313774.6246127569;316734.151497941;319669.8683878707;322583.73388810316;325511.85176605586;328500.2062004274;331549.98986966826;334583.39351849834;337787.52580289106;340934.1926383306;344211.637915443;347645.7880468441;351743.0637508145;356509.51164345833;361716.87194212707;367420.8975606311;373295.17464732163;379086.94553783286;384474.77462911286;389832.84500098677;395350.2927014525;401203.18073152006;407679.29705368355;415035.5544928964;423210.7753895389;432261.9885153643;442233.3744242414;452442.1965344743;462152.266086953;470685.77049071994;478592.6340584546;486031.6318296288;493396.37816668005;500193.2824168421;507070.464465665;514648.48014991736;522155.41299442755;528854.8066254739;533420.501055268;536366.0895331333;537731.5016833107;538186.9302537403;538062.0034156673;537368.5489634699;536094.3050320749;534960.5007098425;533701.0747528401;532412.1006783593;530493.8560436538;527476.0704488956;523081.57866923854;517758.408320329;512147.07234861684;506466.0131070257;500351.0381774749;493967.17589819996;486831.2198343519;479259.93730991054;471028.7459352323;462840.456581322;454225.0098296271;446162.2927878078;438308.0100376536;430786.659661037;423192.12048267544;415326.3056225953;406970.68728825875;398394.6492808685;390132.42432244355;383155.25058852247;377119.17956100754;371369.6738951982;365990.73353372543;361061.89424185595;357223.06080850837;353571.71060646884;350068.0264238815;346908.1894915627;344943.4235564209;343694.0129362949;343047.73260828556;342769.2573543017;343000.13841600285;343238.50072208955;343012.57605809165;342164.1477214186;340796.5845283814;339044.67961392674;336963.2581182577;334653.9121553263;332324.06679724244;330179.2542053112;328246.99305574567;326616.43104605656;325009.8885922089;323336.4315118474;321460.6791131941;319644.3510387347;317875.41368675424;316435.1733219815;315497.7895563639;315072.8362321017;315026.6192766636;315071.26780333347;315647.8546610418;316605.31199967227;317874.5736670417;319179.28496221604;320514.7278791079;322043.0427395771;323547.73027046764;325029.5034815376;326336.74760962924;327764.186997752;329539.038735117;332017.96333484625;335130.25536490575;338432.93208266975;341573.7525622249;344523.3120160173;347826.0680667252;351276.94465305936;354643.50799494074;357802.77359473676;360883.60068578273;364001.36579421366;366823.1345074012;369811.5983170312;372805.4322134823;375923.0885362764;378799.3161216495;381128.0745369617;382909.2870463923;383952.74378767033;384967.58034634223;385767.66840354545;386820.354815412;387656.538873466;389060.72371108737;390839.11672625673;393480.20612742304;396013.4941179056;398251.39043951005;399515.9475063219;400572.9440071091;401436.13287212927;402591.2129451598;403921.5602772464;405648.4946622678;407689.3097131097;409721.9048670071;411241.39914900745;412533.63970729726;413581.91337518854;414483.64048885944;415423.57327361003;416480.73808510153;417632.7109383785;418493.05855018686;418975.23495364306;419436.1560836231;420368.25823455566;421451.2917265213;422618.76214125194;423698.67098834255;425119.1205774166;426654.0594402819;428242.93123477465;429286.71503389714;430364.76882762153;431235.05340275384;432476.7944530647;434016.8057635997;435771.23786997586;437650.97552828427;439528.99550691183;441218.87227250374;442383.8585036453;443676.5323555348;445217.971147337;447276.645360768;448971.4305526666;450953.33892212034;452797.38680940494;454818.3941081674;456560.1015432409;458510.4368118332;460514.82196419075;461916.4164944347;462880.3245725301;463213.0037861062;463423.25417777646;463163.214407285;463052.0936884526;463020.4455346573;463400.33180785837;463989.8753353393;465278.48026608257;467179.84018454887;469690.6629574883;472395.278449806;475215.79068258783;477738.3300856805;479577.8453759513;480073.74850902805;479931.11016096984;480362.47703451524;482762.0467711783;487278.89825838944;493177.51761225675;500417.9186273466;508158.6434250881;516441.4825651481;524562.332356319;532863.5186450259;541847.4328711148;552885.0264020141;565641.8314683792;578819.6993157628;590831.384625082;602036.3749202449;613085.5295231704;624873.4074296071;637031.0847373861;651573.0334848496;667919.3099919626;687462.4502108586;708484.4473380198;729067.1408362706;746932.8474858798;758096.6794087488;762706.5080730179;761043.9780365016;758238.798463887;755601.7026522335;754010.5247567128;751197.0031058439;749287.8301359508;748355.1566923722;749811.217176158;752465.6040094086;756156.0508832653;759835.2067879966;763047.0125157837;765911.7458411386;769186.8705862422;771941.7889087739;774527.3431075696;776208.9148529982;778258.1827694526;781280.5203851812;784755.0236916956;787639.3613308324;788152.1332172094;787627.8051383247;786844.4449686996;786388.3172018583;786012.0473370077;785495.6598555468;784694.1391724047
43;3;New York;state;;228244.51422038762;229303.55662362513;230359.45837991033;232514.33372070114;234700.95729883862;236895.04547990416;238909.35238299088;240763.02663452376;242579.73610025327;244514.86336766975;246624.25155746785;248863.779620179;251166.78042948362;253326.07304626083;255327.96283411572;257198.20105438234;259162.36888537768;261278.74582988248;263469.59692305484;265684.96955121594;267934.9820998076;270367.770876162;273011.3716316422;275675.48229686054;278485.24107967084;281080.95161335083;283351.05177829304;285359.02342181857;287394.96651305543;289729.01430809544;292287.8872540984;295310.6652861878;298618.9043444418;301893.40205069835;305049.6427999872;308315.8087696239;311790.28821578086;315255.00603463495;318738.30957334844;321986.35771451844;325236.1274478187;328565.9618292868;331921.898004607;335257.0773005824;338620.0689221533;342027.0620014856;345349.9210655624;348425.9979470174;351802.88545262953;354993.50191392115;357822.49481416726;360217.118771897;362869.024051313;365991.13253388886;369576.06222507666;373546.9668148625;377799.55752002547;382087.82093131397;386090.94511201425;389825.90694057004;393541.98713908996;397360.4611165296;401124.57519557286;404852.3063648143;408739.9915334152;412592.81557069364;416503.11391046736;420457.4069295483;424626.88545984606;428853.5279421013;432659.8194989376;436451.1317507669;440201.8696449409;443869.3064078583;446980.4678802316;449531.9613949641;451850.67835673597;454300.3255634198;456408.0158860315;458166.2005655864;459037.104565283;459670.0746322044;460019.0826347755;460263.669608787;460449.9146172151;460439.6790230312;460823.99841200496;460669.666948334;460842.26080232934;460745.0045888163;460766.6393250081;460635.1050167586;460137.2618526726;459928.95241042593;459744.2021305638;459452.2182397644;459128.5860408381;458498.6872097038;457704.65560848825;456843.3043037753;455447.62021406804;453975.8937789625;451897.5314747421;449811.22776688886;447377.9276809182;444554.86840035877;441472.54056061263;438504.77196240675;435672.6568361409;433173.78570034454;430955.97172788414;428955.26719912095;427127.2962937421;425054.10992562445;422933.6127625592;420586.05594207556;418491.14894303743;416597.55348570953;415298.8394323136;414394.2974675876;413792.6847541602;413583.2092815705;413636.1910442446;414220.7939004288;414724.9895498616;415335.78724904865;415689.07302890014;415402.5547254595;414503.7963809152;412873.0811821522;411111.7047556346;409305.09475619206;408019.20978269755;407095.0416372477;406609.7200893666;405911.23765986314;405150.02571762004;404059.7782406653;403038.36558496044;402077.64752448624;401061.17091276334;400108.57300108095;398998.11238947674;398012.2437041152;397023.95199066034;396431.31037879107;396474.7113336252;397166.0044019464;398343.3125294955;399602.35117377917;400539.53074502805;401068.15801676665;401433.4147866764;401479.0753799794;401191.2890764942;400769.9854412296;401165.39601931255;402383.2351003764;403965.97311159765;405253.1490339612;406605.22081513115;408514.8555482507;410583.1282586895;412423.9310015371;413798.57104127057;415183.86237283447;416520.84703602624;417255.796834284;417985.8805183509;418888.06369061116;420588.83224509313;422576.913014378;424624.5392711165;426207.69655830646;427413.31090539874;428251.4447909331;429349.6398672568;430181.4491828932;431459.34860055224;432321.8267002806;433646.5612571593;434951.0034698395;436434.99124125595;437592.79347617767;438896.7089644263;440279.1248280808;441996.56122201023;444000.797464232;446781.5821002829;449485.4085803211;451559.49897355825;453102.35832870944;454548.81503797043;456129.5132016092;457174.7613672793;458519.7563114025;460099.99075702095;461961.6314138363;463415.7932545931;464230.3316799951;464998.8604424135;466208.7061118136;468123.35780068947;471035.7620970377;473996.6772852472;476780.6099227927;479032.6830390195;481725.1912027001;484411.6153025897;486812.1679871559;488561.16257312224;490378.6164289806;492414.37210018485;494579.0369371118;496381.24664054095;498195.9679924178;500296.87388958497;502334.22746703547;504890.1218358719;507389.7043517584;510521.30079918663;513305.16722705914;516204.99639593303;519076.45856948796;521594.3131759781;523598.54749015946;525302.6632066136;526576.1903779609;526894.9227504142;526241.1080493018;525532.6511625614;525543.6672319375;525733.7283634787;526263.5055318881;526665.0927849049;527359.975274134;527546.7799253761;528062.4406093514;529146.2223130836;530995.2845931394;532993.2005992325;534975.0833413862;536894.4341177213;538783.3638607702;540101.9968688273;541259.6855784563;542930.703252832;545661.9244079553;550231.448820854;556459.9106917469;564701.7309174656;574064.2264953278;583319.3362237691;592791.3990424351;601707.9586892349;610572.4799261928;619235.697621763;627128.1876975782;633546.5449046708;638146.2366497684;641965.9096312212;646341.8904274678;651710.0557863485;657490.1965539294;664065.9850464658;671380.6455323078;680331.1840892775;690296.0302887325;699852.8944144087;709298.6429179584;715248.4323463872;717467.6896960224;715271.227640892;712758.0326014617;710992.98510278;709870.7663715049;708374.5792426089;707770.2561224275;708538.6477885968;711416.1430087285;714850.8047169913;719029.3816998982;723476.7043465712;727564.8556138752;731138.2817989193;734274.1688786136;737622.4701765984;741679.8440843219;745739.361631752;750377.0243694414;756131.1824711483;762961.0763201555;769378.225051263;774143.9195110007;777685.8786176117;781827.6896852739;785858.6713430161;789526.0300159551;791875.008698173;793293.115303985
